2562073	6
2561798	6
2561688	6
2561118	6
2561115	6
2561953	6
2561666	6
2561280	6
2561939	6
2561326	6
2561014	6
2561433	6
2561784	6
2561347	6
2561610	6
2561373	6
2562083	6
2562026	6
2561012	6
2561748	6
2561714	6
2561222	6
2561506	6
2561455	6
2561350	6
2562057	6
2561704	6
2561791	6
2561362	6
2561317	6
2561810	6
2562123	6
2562005	6
2561846	6
2561309	6
2561938	6
2561340	6
2561982	6
2561858	6
2561942	6
2561057	6
2561879	6
2561416	6
2562080	6
2561788	6
2561083	6
2561816	6
2562112	6
2561611	6
2561055	6
2561522	6
2561391	6
2562070	6
2561811	6
2561273	6
2561371	6
2561653	6
2561883	6
2562128	6
2561906	6
2561464	6
2561840	6
2561869	6
2561232	6
2561885	6
2561112	6
2562006	6
2561393	6
2561616	6
2024605	23
2025294	23
1829445	86
3632873	87
1749988	88
1749773	88
2020068	4
2023097	4
2022141	4
2021814	4
2021172	4
2023039	4
2020219	4
2019890	4
2021759	4
2022908	4
2022350	89
2021563	4
2023407	4
2020922	4
2021654	4
2021255	4
2023243	4
2021275	4
2023129	4
2021842	4
2020883	4
2021824	4
2021458	4
2021643	4
2020004	4
2021206	4
2020805	4
2023094	4
2022830	4
2020640	4
2022244	4
2020579	4
2021561	4
2021297	4
2022162	4
2023336	4
2019599	4
2022658	4
2019908	4
2021316	4
2020988	4
2022331	4
2021507	4
2344931	90
2344917	91
2345098	92
2611440	7
2610246	7
2611510	7
2610859	7
2609392	7
2611701	7
2611089	7
2609024	7
2248623	93
2634084	94
2277329	8
2276968	8
2277212	8
2275023	8
2276221	8
2276952	8
2276711	8
2276168	8
2275712	8
2276071	8
2276947	8
2274751	8
2276722	8
2274958	8
2275912	8
2275339	8
2276687	8
2275281	8
2276475	8
2275965	8
2275919	8
2275250	8
2277048	8
2276057	8
2276433	8
2275040	8
2276729	8
2276563	8
2276573	8
2275112	8
2276556	8
2277004	8
2275229	8
2275607	8
2132668	95
1484667	96
1484664	96
1484669	96
1484666	96
1484677	96
1484668	96
1484675	96
66	3
1276	3
1296	3
296205	97
298002	97
295964	97
295985	97
297409	97
296243	97
296204	97
295889	97
297790	97
51886	98
1137217	99
412589	31
401687	31
409098	31
410281	31
1110480	100
1386100	101
1334092	43
1337135	43
595921	20
595817	20
596657	20
596452	20
597181	20
596552	20
596007	20
596785	20
596863	20
597267	20
688249	13
688575	13
640919	102
541871	103
545560	104
542531	103
545483	104
543729	104
545659	104
545569	103
544637	104
543776	103
544925	104
542898	104
544678	104
545548	104
544431	103
1045308	105
1046541	105
1045243	105
837420	106
1228426	107
429623	32
433805	32
427786	32
427921	32
433651	32
455711	39
455470	39
456357	39
625451	9
623898	9
625453	9
623173	9
623835	9
622760	9
624020	9
623953	9
623908	9
623254	9
625221	9
624276	9
623547	9
625346	9
623567	9
623389	9
624405	9
624915	9
625208	9
625267	9
623938	9
624392	9
624043	9
624224	9
623070	9
625321	9
624147	9
622955	9
622770	9
623049	9
624609	9
624200	9
623983	9
624314	9
625444	9
625220	9
672871	28
674233	28
673936	28
674228	28
671897	28
671882	28
673864	28
672345	28
672635	28
672265	28
671999	28
672071	28
674212	28
673542	28
672996	28
674425	28
673557	28
673424	28
672143	28
673035	28
673076	28
672241	28
673158	28
673269	28
1408005	52
1408176	52
1407599	52
1407718	52
1407527	52
1407244	52
1407744	52
1407487	52
1407250	52
504931	108
1484802	109
1612866	10
1610452	10
1611896	10
1611460	10
1612683	10
1612652	10
1612314	10
1612677	10
243726	33
244234	33
244975	33
168304	110
207270	111
1422691	27
1431256	27
1430652	27
1431655	27
1420994	27
1422374	27
1427310	27
1421259	27
1422511	27
1421682	27
1421120	27
1422697	27
1420889	27
1428479	27
1424875	27
1421965	27
1420987	27
1422612	27
1424770	27
9393	12
10357	12
298629	11
299004	11
299264	11
299077	11
298811	11
298784	11
298543	11
299013	11
299031	11
298720	11
298599	11
299236	11
298705	11
298702	11
299221	11
299149	11
298912	11
299320	11
298547	11
299103	11
298903	11
298886	11
299315	11
298821	11
299266	11
299297	11
299143	11
1251942	37
1251461	37
515975	19
3686019	112
3686008	113
9925	12
10175	12
10720	12
244165	33
244402	33
244984	33
298634	11
298918	11
298945	11
299000	11
299132	11
688884	13
1688559	14
1689690	14
1689756	14
1691123	14
1691606	14
1777735	22
1778158	22
1778532	53
1804589	15
1804680	15
1805115	15
2021049	4
2021736	4
2022986	4
2274823	8
2275151	8
2275338	8
2275515	8
2276855	8
2277187	8
2560998	6
2561020	6
2561034	6
2561053	6
2561065	6
2561113	6
2561157	6
2561158	6
2561183	6
2561209	6
2561247	6
2561249	6
2561269	6
2561288	6
2561306	6
2561438	6
2561445	6
2561499	6
2561503	6
2561508	6
2561530	6
2561532	6
2561558	6
2561597	6
2561661	6
2561687	6
2561715	6
2561723	6
2561729	6
2561772	6
2561870	6
2561940	6
2561951	6
2561993	6
2562035	6
2562090	6
2562137	6
2617839	24
2618755	24
2618878	24
2619001	24
2681438	54
2815957	17
2815992	17
2816112	17
2816116	17
2816126	17
2816127	17
2816150	17
2816165	17
2879344	26
3285499	18
3285500	18
3285504	18
3285515	18
3285534	18
3285549	18
3285564	18
3285605	18
3285612	18
3285727	18
3285851	18
3285892	18
3285898	18
3285918	18
3285921	18
3285968	18
3285973	18
3285985	18
3286026	18
3286037	18
3286049	18
3413062	45
3413313	45
3413569	45
3413686	114
3414022	45
3629120	115
2640845	74
2561236	6
2021171	4
2020227	4
2021910	4
2275329	8
2277037	8
2276847	8
623687	9
1611291	10
299081	11
1608130	116
1254167	37
688240	13
2022471	4
2022545	4
2618289	24
2020484	4
2275773	8
2275715	8
2275445	8
455149	39
299162	11
11063	12
244346	33
299163	11
690672	34
1687862	14
1690006	14
1805066	15
2020494	4
2021127	4
2022064	4
2022159	4
2022485	4
2275102	8
2275682	8
2276269	8
2277316	8
2561066	6
2561337	6
2561418	6
2561668	6
2561669	6
2561904	6
2561984	6
2562097	6
2562104	6
2681259	54
3285651	18
3285823	18
2276230	8
10534	12
1680043	40
2022045	4
2022720	4
2020470	4
2277094	8
2275946	8
837760	106
298924	11
298627	11
299318	11
299424	11
664794	117
11991	12
299450	11
516150	19
2275230	8
2020727	4
298883	11
516164	19
2617663	24
2502300	60
2507759	60
2021294	4
2547239	118
1689099	14
1688107	14
2591176	119
2020421	4
2583340	120
641606	102
640829	102
641393	102
223152	121
223162	121
2020169	4
2275649	8
8917	12
8987	12
9245	12
9670	12
10275	12
10891	12
11200	12
11396	12
11416	12
11479	12
11498	12
12049	12
12155	12
244323	33
245166	33
298613	11
298820	11
299101	11
299261	11
515540	19
1689341	14
1689636	14
1691667	14
1691862	14
1805626	15
2020078	4
2020084	4
2022087	4
2022467	4
2022503	4
2022582	4
2022607	4
2022618	4
2274604	8
2275846	8
2276005	8
2277110	8
2561175	6
2561896	6
2591156	119
2878670	26
3285581	18
3286048	18
2816123	17
2618083	24
2561429	6
2561026	6
2276828	8
2275437	8
2275291	8
688219	13
427947	32
433270	32
672182	28
299311	11
1804422	15
2020276	4
2022163	4
2023009	4
2276258	8
1688949	14
2274773	8
688954	13
8875	12
298823	11
298990	11
1689218	14
1690224	14
2275254	8
2276678	8
2681404	54
3517628	122
2019424	4
2583339	120
2583336	120
2583342	120
243809	33
1947168	48
1947158	48
1691834	14
1688610	14
3212752	77
1749923	123
2023105	4
2276516	8
2276533	8
2276284	8
2277211	8
407475	31
1407409	52
1407347	52
126287	124
9364	12
299419	11
1253372	37
1252711	37
9887	12
688137	13
688498	13
689234	13
1689889	14
2020332	4
2021325	4
2021413	4
2022759	4
2022797	4
2274719	8
2275005	8
2275137	8
2277275	8
2618294	24
3629147	115
2277087	8
515650	19
11080	12
688449	13
1805086	15
2020464	4
2021432	4
2275079	8
2275509	8
2276918	8
2681330	54
3211037	75
3211142	77
2019514	4
298973	11
1688744	14
1690614	14
1690332	14
2021513	4
2275707	8
2276026	8
2276452	8
243938	33
2021782	4
2274641	8
2276613	8
2276949	8
2617817	24
2618947	24
2591146	119
2583332	120
2583335	120
1689139	14
2022637	4
2561318	6
2561556	6
2561523	6
2021048	4
2276033	8
456139	39
299412	11
3285759	18
1680045	40
1776723	22
1778874	22
1778036	22
1860635	125
2561633	6
2021105	4
2021748	4
2276751	8
2275874	8
1108471	100
641394	102
456428	39
456208	39
298767	11
665356	117
2355874	41
2276281	8
2274794	8
298881	11
1253111	37
9262	12
298616	11
298681	11
298902	11
688905	13
1689781	14
1690249	14
1690607	14
1691388	14
1776678	22
1776808	22
1777514	126
1804299	15
2020213	4
2274654	8
2274720	8
2815971	17
3285586	18
3285730	18
3413364	45
1663313	127
1947228	48
1688668	14
2604943	38
2561787	6
2020984	4
2020549	4
2345241	91
2275524	8
2275101	8
2277289	8
455422	39
10919	12
2409048	128
1947253	48
2747579	129
2426238	130
2608783	7
2133085	95
434032	32
1611224	10
1424370	27
1677397	131
1677391	131
1677405	131
3438674	132
1947162	133
1947155	133
3548718	134
2933962	135
2931828	135
2932616	135
2933574	135
813581	136
1516421	137
1517265	137
1517441	137
1517662	137
1517045	137
2561782	6
2561711	6
404343	31
292719	138
299430	11
1636739	44
1251755	37
1254316	37
1253161	37
1252624	37
1253360	37
2867659	72
2865030	72
1688075	14
1689232	14
3285890	18
2021120	4
2020055	4
2022673	4
2019728	4
2248229	139
2276247	8
1334461	43
596251	20
596314	20
596736	20
544920	103
1228427	107
429557	32
456078	39
455341	39
624390	9
624504	9
537683	140
673015	28
244339	33
298617	11
11472	12
244352	33
515723	19
3571400	141
3573985	141
1690979	14
1692136	14
1691044	14
1689327	14
2141729	142
2020623	4
2745648	143
2276571	8
407320	31
406963	31
1336235	43
1335278	43
1333016	43
596499	20
596072	20
623623	9
210633	111
209096	111
1404563	144
1404525	144
1404851	144
299380	11
298908	11
1251397	37
1251485	37
1253418	37
1251763	37
2275830	8
1677368	145
1677375	145
1949282	61
2355836	41
1689501	14
2020656	4
2020953	4
2019847	4
2022736	4
2274734	8
2274921	8
2275778	8
2275214	8
2275453	8
297677	97
596932	20
9127	12
11901	12
515916	19
12082	12
1690688	14
2355858	41
2355856	41
1690745	14
1689275	14
1688742	14
2561690	6
2561728	6
2561484	6
2561315	6
2561776	6
2022245	4
2275794	8
2275287	8
2275517	8
2276512	8
2275482	8
455847	39
2276114	8
3326387	146
2020363	4
644756	147
404264	31
1428830	27
9411	12
1636787	44
1251564	37
9592	12
1689176	14
408748	31
410135	31
206581	111
209501	111
2276353	8
2276878	8
2878465	26
1663223	59
1947288	48
1947182	48
1947320	48
2618653	24
2865172	72
1690772	14
2022926	4
2276972	8
404501	31
623662	9
623705	9
9508	12
12084	12
299337	11
298600	11
1636790	44
11883	12
2816058	17
3285725	18
412	3
405257	31
406203	31
401713	31
405190	31
596087	20
544019	103
1207280	148
624273	9
624606	9
624692	9
673012	28
2500552	60
2499308	60
2500173	60
2864795	72
3326619	149
3618967	79
3615209	79
1957825	150
2746497	129
2610120	7
2609696	7
296130	97
296904	97
296698	97
296522	97
296586	97
1136712	99
411906	31
401445	31
541920	104
430521	32
434654	32
624695	9
1484839	109
1305193	151
1613307	10
1611684	10
1613418	10
1611503	10
212470	111
1428577	27
1422806	27
1425777	27
9974	12
2135774	152
2136002	152
2135826	152
2136040	152
2135866	152
2563649	153
2563587	153
2248328	139
2248467	139
2248538	139
2248365	139
2248267	139
2248373	139
2609231	7
295712	97
749826	154
750306	154
750153	154
455587	39
111289	155
1612413	10
1613425	10
244555	33
9971	12
1535575	156
515655	19
244894	33
2507701	60
2506779	60
1687340	71
3615826	79
2520585	157
2504886	60
3438908	132
1691382	14
1691533	14
2932455	158
2022379	4
296236	97
295589	97
1136211	99
244134	33
1425309	27
10332	12
298894	11
688075	13
1927354	159
2276513	8
405295	31
1110495	100
1110439	100
624243	9
298878	11
10183	12
11896	12
299059	11
299279	11
299417	11
596903	20
1777254	160
1778907	22
1805265	15
2020644	4
2022315	4
2023225	4
2274651	8
2274758	8
2274843	8
2275238	8
2275328	8
2276291	8
2276344	8
2562038	6
2878741	26
2879042	26
2879087	26
2879168	26
2879516	26
2020397	89
404836	31
409199	31
624912	9
624923	9
624313	9
1612563	10
299204	11
299470	11
1680040	40
1688648	14
2561422	6
2022082	4
2021555	4
2020283	4
2021101	4
2277041	8
2276280	8
2276113	8
2275780	8
1252325	37
1253100	37
10708	12
299305	11
1688356	14
1688489	14
1690359	14
2020443	4
2020955	4
2023089	4
2618371	24
2878628	26
2879402	26
401901	31
411517	31
208775	111
298675	11
1252926	37
1689088	14
2275141	8
298695	11
10481	12
2276843	8
407439	31
412573	31
596149	20
456729	39
299148	11
298778	11
299070	11
299475	11
298891	11
2019551	4
2020060	4
2020714	4
2021951	4
2276915	8
2878713	26
2865374	72
2865116	72
2276330	8
2275324	8
2276653	8
824	3
50449	98
624103	9
1253802	37
9543	12
2813264	25
2355863	161
1689282	14
2561040	6
2277132	8
547	3
402819	31
432544	32
456508	39
624595	9
1254282	37
9223	12
9803	12
10230	12
11435	12
12096	12
515620	19
1688813	14
1688996	14
1689271	14
1690918	14
1804826	15
2021203	4
2022480	4
1770854	36
1770909	36
1787151	162
1787160	162
1860639	125
1860614	125
3088211	49
2023220	4
2275927	8
2275107	8
2277051	8
298606	11
299447	11
299405	11
1251538	37
1253811	37
1251527	37
9120	12
10152	12
1778419	22
1804057	15
1805001	15
2274769	8
2274903	8
3365970	35
1947204	48
1687314	71
3212051	77
3212357	77
2805887	163
2276591	8
1426240	27
11424	12
2022516	4
1148	3
625018	9
625170	9
298602	11
1689713	14
1691937	14
2020548	4
2275161	8
2275951	8
1770824	36
1766940	164
2866152	72
2010900	165
2010128	165
2010892	165
2561299	6
2561789	6
2561707	6
2561737	6
2562143	6
2561110	6
2561478	6
2025361	23
2277125	8
391	3
617	3
695	3
597215	20
688161	166
431595	32
623196	9
206680	111
208920	111
299096	11
299445	11
299015	11
299257	11
299471	11
1252809	37
9546	12
299094	11
299095	11
299117	11
299323	11
299349	11
515714	19
515738	19
515764	19
1687842	14
1690025	14
1690502	14
1691524	14
1692025	14
1804508	15
1805105	15
2020070	4
2021414	4
2022492	4
2022495	4
2023405	4
2275771	8
2276169	8
2276237	8
2276389	8
2276509	8
2561331	6
2561626	6
2562027	6
2618434	24
3285816	18
2306734	167
3572771	141
2022788	4
595915	20
298550	11
298992	11
299068	11
1254295	37
1253987	37
1254139	37
9006	12
11750	12
298734	11
298759	11
298867	11
299262	11
299338	11
299408	11
299474	11
515453	19
515700	19
596911	20
1689158	14
1691229	14
1778965	53
2023076	4
2277177	8
2277258	8
2561122	6
2561134	6
2561396	6
2561751	6
3413931	45
2547248	118
2355843	41
1691324	14
2019667	4
2022454	4
2275448	8
2276306	8
2275375	8
1611697	10
292683	138
214669	111
1689785	14
1778457	22
3087582	49
1421950	27
1689175	14
1927342	159
2020158	4
2274754	8
406495	31
1045368	105
9353	12
298930	11
2020997	4
2021856	4
2274655	8
2276338	8
2276473	8
2561016	6
2561706	6
2878702	26
3285951	18
3413472	45
673504	28
673725	28
456247	39
624779	9
622881	9
298805	11
411863	31
10337	12
11742	12
298910	11
299375	11
596512	20
1689800	14
2274878	8
2277095	8
2617620	24
2813323	25
3366446	35
1949270	29
2020553	4
2276430	8
11790	12
298718	11
298762	11
298791	11
299271	11
299442	11
690574	34
1688355	14
1689224	14
1776880	22
1777481	22
1778356	22
2021455	4
2274996	8
2276909	8
2561003	6
2561043	6
2561216	6
2561357	6
2561408	6
2561593	6
2561732	6
2561756	6
2813293	25
2813300	25
2813317	25
2816121	17
3285894	18
3285975	18
9	3
623187	9
1612678	10
9773	12
299171	11
404928	31
410462	31
402995	31
401569	31
623159	9
1255954	168
1611435	10
10469	12
11143	12
11400	12
298944	11
299079	11
299080	11
299268	11
299280	11
299391	11
595841	20
1688174	14
1690696	14
1691242	14
1804521	15
1804730	15
2021265	4
2022704	4
2022881	4
2023157	4
2275568	8
2276014	8
2561085	6
2561781	6
2878459	26
3285492	18
2020315	4
2275052	8
402108	31
623559	9
299434	11
299477	11
298986	11
298615	11
1252012	37
1252510	37
298649	11
298725	11
596051	20
2276131	8
2562046	6
2879053	26
2879194	26
2879255	26
2879448	26
596268	20
2638875	74
1689276	14
2562095	6
2877542	169
2610830	7
543746	103
623489	9
10729	12
298831	11
299278	11
299355	11
1691582	14
1777116	22
1778103	22
1778803	22
1778861	22
2021018	4
2275540	8
2275832	8
2276000	8
2277165	8
2561030	6
2618331	24
2813258	25
2813314	25
3285553	18
3285925	18
2561937	6
2611042	7
673714	28
299216	11
298591	11
1251860	37
1689683	14
1770887	36
1770886	36
3564788	78
2745996	143
1613519	10
1611743	10
298870	11
299184	11
1252573	37
1254378	37
10975	12
299427	11
1687703	14
1687869	14
1688119	14
1688407	14
1688656	14
1689621	14
1690654	14
1691209	14
1691912	14
1777103	53
1805580	15
2021974	4
2022423	4
2561619	6
2865102	72
2561512	6
2020187	4
1488787	170
406990	31
411195	31
404333	31
411366	31
403664	31
406156	31
1110646	100
433236	32
623250	9
623213	9
673514	28
298709	11
298936	11
1254211	37
11132	12
596392	20
1689031	14
1689497	14
1805331	15
2020966	4
2021942	4
1663228	59
3240629	171
3211084	77
2020951	4
2274919	8
640478	102
641020	102
433814	32
622802	9
1392143	172
1610768	10
11157	12
298747	11
2033221	69
2019569	89
2610582	7
1108	3
1051	3
295394	97
408730	31
406515	31
407018	31
404576	31
409232	31
597017	20
596707	20
836682	106
837595	106
428452	32
623252	9
1613589	10
1610472	10
1613111	10
299483	11
299126	11
8851	12
9162	12
9294	12
9687	12
9697	12
10857	12
11159	12
11214	12
11295	12
11306	12
243767	33
298631	11
298826	11
298895	11
298905	11
299008	11
299063	11
299142	11
299166	11
299299	11
299371	11
515476	19
515564	19
515715	19
515787	19
516006	19
516017	19
596335	20
596441	20
1687859	14
1688259	14
1688578	14
1689599	14
1689627	14
1690016	14
1690153	14
1690395	14
1690458	14
1690585	14
1690620	14
1691270	14
1691479	14
1691668	14
1691962	14
1776829	22
1776961	53
1803866	15
1804957	15
1805250	15
2019648	4
2019856	4
2020005	4
2020148	4
2020151	4
2020463	4
2020555	4
2020594	4
2020607	4
2020689	4
2020738	4
2021804	4
2022554	4
2022576	4
2023052	4
2023074	4
2023162	4
2023246	4
2023278	4
2274614	8
2274672	8
2274687	8
2274755	8
2274859	8
2274865	8
2274969	8
2275077	8
2275175	8
2275208	8
2275270	8
2275862	8
2275880	8
2275903	8
2275925	8
2275959	8
2276047	8
2276123	8
2276264	8
2276384	8
2276846	8
2276858	8
2277116	8
2277137	8
2277149	8
2561011	6
2561015	6
2561156	6
2561385	6
2561485	6
2561574	6
2561683	6
2561689	6
2561702	6
2561760	6
2561859	6
2561886	6
2617757	24
2618309	24
2618694	24
2618976	24
2816070	17
2879038	26
2879314	26
3285876	18
3285915	18
3285960	18
2256549	173
3681579	174
2866132	72
2864807	72
3615821	79
3615112	79
3615665	79
2925154	80
2561342	6
2022563	89
2274649	8
2132101	95
76	3
499	3
599	3
1488870	170
1488670	170
407436	31
402182	31
405076	31
410934	31
402920	31
410203	31
409583	31
404217	31
412244	31
406980	31
409613	31
401604	31
411206	31
401793	31
1108120	100
1111317	100
1109455	100
595854	20
595990	20
596948	20
596370	20
596138	20
431918	32
429858	32
455720	39
623870	9
623426	9
623597	9
623875	9
538074	140
1612806	10
1610692	10
1612319	10
205378	111
1534949	156
1607796	116
9282	12
11926	12
1687906	14
1687986	14
1688196	14
1689603	14
1805564	15
2019585	4
2019917	4
2021976	4
2022824	4
2561075	6
2813253	25
2878493	26
2878923	26
2878926	26
2879259	26
3413868	45
1770819	36
1770885	36
1770822	36
1770795	36
1770852	36
1770915	36
1770813	36
1770902	36
1770839	36
1770794	36
1770833	36
1770920	36
1770828	36
1729654	175
2033180	176
3087685	49
2020879	4
2022681	4
2276339	8
2275417	8
2276511	8
2275421	8
1325	3
401632	31
631579	177
623052	9
299187	11
299414	11
298788	11
1251660	37
1253888	37
8853	12
8880	12
9230	12
9626	12
9700	12
9741	12
10767	12
11240	12
11244	12
11719	12
12036	12
